edward7263,40.7143528 -74.0059731
diurnalist,37.7749295 -122.4194155
samantha8621,43.653226 -79.3831843
manuel1512,38.7238273 -9.13977
simon1466,51.5073346 -0.1276831
cory5347,46.0878165 -64.7782313
mimi5552,34.0966764 -117.7197785
danielle32924236,38.0405837 -84.5037164
brad9584,51.045113 -114.057141
rochelle8399,44.7790237 -93.3354608
kathryn6490,37.09024 -95.712891
michael7223,43.653226 -79.3831843
ron4122,40.0149856 -105.2705456
frank6126,40.7143528 -74.0059731
simon5144,53.5333333 -113.5
max5129,47.3686498 8.5391825
tainafinland,61.92411 25.748151
eric2876,34.0753762 -84.2940899
lee4057,37.7749295 -122.4194155
lora9803,42.0411414 -87.6900587
jessirish,40.7143528 -74.0059731
brady5487,53.5333333 -113.5
julia7579,37.7749295 -122.4194155
akawesley,43.653226 -79.3831843
alison5750,-33.873651 151.2068896
lena2377,40.9312099 -73.8987469
mackenzie2005,47.6062095 -122.3320708
gibson4879,33.4941704 -111.9260519
alistair9760,51.5073346 -0.1276831
christinechoi,37.09024 -95.712891
kurt6740,33.4941704 -111.9260519
david5298,40.2338438 -111.6585337
david5875,43.653226 -79.3831843
winnie6250,43.653226 -79.3831843
shannon4628,32.802955 -96.769923
andrewww,32.802955 -96.769923
john61748290,33.7489954 -84.3879824
amy6175,37.7749295 -122.4194155
jacqueline2664,40.7143528 -74.0059731
sarah6739,51.5073346 -0.1276831
jim7946,39.737567 -104.9847179
sandra6424,37.7749295 -122.4194155
pat8757,37.09024 -95.712891
cogce9207,-33.873651 151.2068896
elmauter,44.983334 -93.26667
marilyn6241,-34.9287264 138.5999453
ashley9922,30.267153 -97.7430608
tyler4800,47.6062095 -122.3320708
grinadam,38.8951118 -77.0363658
mrmultiple,-36.8484597 174.7633315
pete6078,36.0998596 -80.244216
Fuqua2009Section4,40.7143528 -74.0059731
3825,60.472024 8.468946
david3442, 
lisa3632,37.09024 -95.712891
rebecca25963061,56.130366 -106.346771
tore8619,59.9138688 10.7522454
hilary5575,53.41291 -8.24389
marje1582,59.4426896 24.7531972
james78618201,-27.4709331 153.0235024
anne6203,41.8781136 -87.6297982
jorid8802,60.472024 8.468946
mitchell9931,40.7143528 -74.0059731
jeffop,37.7749295 -122.4194155
jasonflaugh,32.7153292 -117.1572551
will5013,37.7749295 -122.4194155
parthiban8941,37.09024 -95.712891
juleebee,12.879721 121.774017
bhavin8314,37.09024 -95.712891
sharon4995,47.6814875 -122.2087353
jeffrey9969,40.7143528 -74.0059731
philippe2250,47.6062095 -122.3320708
beth6603,37.3393857 -121.8949555
jeremy5264,47.6062095 -122.3320708
david89196517,37.8393332 -84.2700179
chetan,47.6062095 -122.3320708
laureen7326,37.09024 -95.712891
cgull,35.772096 -78.6386145
vicki7310,-32.926696 151.7788922
luke5473,45.4942838 -122.8670454
angus4937,-35.2819998 149.1286843
philip3322,43.653226 -79.3831843
marlene4377,34.0522342 -118.2436849
margot1615,52.1365344 5.2103806
wendy1709,52.519171 13.4060912
allison6343,34.0522342 -118.2436849
tasha6715,37.5841026 -122.3660825
karen8035,40.7143528 -74.0059731
dan3733,41.8781136 -87.6297982
james7473,37.7749295 -122.4194155
paulschumacher,37.3393857 -121.8949555
captkim,47.6062095 -122.3320708
david91313805,40.7143528 -74.0059731
david9619,37.09024 -95.712891
james1010,37.09024 -95.712891
michael88151224,56.130366 -106.346771
richard2669,47.6062095 -122.3320708
madison9578,27.7730556 -82.64
kori5242,34.0522342 -118.2436849
amy8458,37.09024 -95.712891
sheila6509,37.09024 -95.712891
sones8625,56.130366 -106.346771
jeni8508,36.778261 -119.4179324
michael2910,30.267153 -97.7430608
david15153607,34.0522342 -118.2436849
charles6254,37.09024 -95.712891
barrie4722,34.0522342 -118.2436849
david9563,40.8259007 -74.2090053
kit2733,36.5956989 -4.6376188
matthew8431,37.7749295 -122.4194155
joe2689,29.5635666 -95.2860474
johannesandsarah,59.9138688 10.7522454
kahscho,37.3860517 -122.0838511
walt3700,47.6062095 -122.3320708
linda6330,37.09024 -95.712891
linda5540,37.09024 -95.712891
neam,51.165691 10.451526
kyle8288,37.09024 -95.712891
bradley5906,37.09024 -95.712891
cj2476,40.3616382 -83.336188
askedrelic,37.7749295 -122.4194155
steve5410,37.7749295 -122.4194155
melissa8259,47.6062095 -122.3320708
sonia6535,39.737567 -104.9847179
ricardo2820,43.653226 -79.3831843
dawn4084,37.09024 -95.712891
megumi6975,37.7749295 -122.4194155
maryrosemelnicki,38.984652 -77.0947092
Bema,51.165691 10.451526
elizabeth9621,38.8951118 -77.0363658
guy1318,43.653226 -79.3831843
dana5182,37.8043637 -122.2711137
mark90257140,56.130366 -106.346771
jodi1815,48.4284207 -123.3656444
karrie8288,45.5234515 -122.6762071
felix1796,52.519171 13.4060912
scott2620,41.8781136 -87.6297982
andy4704,37.09024 -95.712891
mary7042,37.09024 -95.712891
tracy8089,40.7143528 -74.0059731
dcanter,40.7143528 -74.0059731
stephen6158,-37.8752304 145.0426625
danielle99705800,-33.873651 151.2068896
marc1301,40.7143528 -74.0059731
jennifer3670,38.8951118 -77.0363658
nicole7488,37.7749295 -122.4194155
kaveh3239,37.7749295 -122.4194155
philip4182,51.5073346 -0.1276831
neena8689,37.7749295 -122.4194155
mike48366677,42.0883603 -87.9806265
christine7322,43.653226 -79.3831843
jmastey,41.8781136 -87.6297982
3emad,43.653226 -79.3831843
david3613,33.7489954 -84.3879824
justin5835,32.2217429 -110.926479
emily1,51.5073346 -0.1276831
kathleen1246,-31.2532183 146.921099
humanitiesteam9039,41.8781136 -87.6297982
daniel81302815,55.378051 -3.435973
stephen4788,37.7749295 -122.4194155
sarah20882336,37.7749295 -122.4194155
alyssa2693,38.8951118 -77.0363658
jessica7240,34.0522342 -118.2436849
jon18221348,34.0522342 -118.2436849
kate7236,38.8951118 -77.0363658
heather8278,38.8951118 -77.0363658
jack3340,55.378051 -3.435973
matthew3954,37.09024 -95.712891
ellen3112,52.132633 5.291266
sherilyn2650,53.5333333 -113.5
niranjan4666,41.8781136 -87.6297982
barbara1032,51.045113 -114.057141
thelma8121,34.0522342 -118.2436849
lothar9237, 
jennifer5896,32.2217429 -110.926479
michaelc,47.6062095 -122.3320708
teres5428,37.09024 -95.712891
casey1834,37.09024 -95.712891
jonathan7668,-37.8136111 144.9630556
thomas54219149,59.32893 18.06491
justin3724,39.737567 -104.9847179
kine8382,59.9138688 10.7522454
elizabeth4315, 
kristin5623,40.7933949 -77.8600012
bartlomiej5928,51.5073346 -0.1276831
kathy1203,37.7749295 -122.4194155
michele74325331,37.09024 -95.712891
fred8631,37.2358078 -121.9623751
keith5145,37.09024 -95.712891
delphine3641,37.09024 -95.712891
annesofie6276,59.9138688 10.7522454
sibylle1668,47.6062095 -122.3320708
lucian9418,51.5073346 -0.1276831
catherine5402,51.5073346 -0.1276831
carla6811,38.9586307 -77.3570028
het,51.5073346 -0.1276831
gabiandori3437,43.653226 -79.3831843
charlotte8325,37.7749295 -122.4194155
lora5664,37.09024 -95.712891
monikhs,37.5482697 -121.9885719
maria2476,32.7765656 -79.9309216
david5161,37.7749295 -122.4194155
connie5049,40.7933949 -77.8600012
mathew3046,37.3393857 -121.8949555
anne8561,43.653226 -79.3831843
sheldon4286,34.0522342 -118.2436849
dorota8887,45.5234515 -122.6762071
rainer5741,51.165691 10.451526
kate1210,-35.2819998 149.1286843
jessica9069,-34.9287264 138.5999453
linda1546,60.3912628 5.3220544
juanita8981,-25.274398 133.775136
clive5910,22.2478599 114.2033843
beth6817,37.09024 -95.712891
natalie4168,45.5234515 -122.6762071
michelle39787319,37.7749295 -122.4194155
roberta6165,40.4172871 -82.907123
gwen9199,40.7143528 -74.0059731
larspbjo,60.472024 8.468946
kathrin1147,51.165691 10.451526
mark3552,33.7489954 -84.3879824
silvana2292,37.7749295 -122.4194155
douglas9086,29.7601927 -95.3693896
david5071,51.5073346 -0.1276831
kiva8849,59.9138688 10.7522454
samir4688,34.0522342 -118.2436849
deval4049,38.8951118 -77.0363658
noah4635,40.7143528 -74.0059731
fernando1804,42.5998935 -5.5717327
michael82052036,35.6528323 -97.4780954
david53518534,37.4418834 -122.1430195
christina4320,33.7222445 -116.3744556
carolwinkler7107,43.0730517 -89.4012302
kathleen4651,32.802955 -96.769923
areef7365,43.653226 -79.3831843
kare1583,56.130366 -106.346771
bowerbirdphotography,37.7749295 -122.4194155
sarah5319,37.09024 -95.712891
diana5708,30.267153 -97.7430608
jessefernan,37.7749295 -122.4194155
rosa9588,43.653226 -79.3831843
jamie5532,56.130366 -106.346771
daniel3329,40.735657 -74.1723667
jeanne4798,29.7601927 -95.3693896
valerie9598,43.653226 -79.3831843
mindy1973,46.8605189 -114.019501
rasmus5246,49.611621 6.1319346
mw2532,29.7601927 -95.3693896
lisa5992,34.0522342 -118.2436849
margaret63264166,37.7749295 -122.4194155
vwojton,37.09024 -95.712891
char5397,37.09024 -95.712891
harry3988,32.3909071 -110.966488
sharon1014,48.4284207 -123.3656444
nancy72772361,38.2526647 -85.7584557
gneissspice,40.6528762 -73.959494
clarence8190,39.737567 -104.9847179
alison9646,-25.274398 133.775136
merlin4463,37.09024 -95.712891
nindev,57.70887 11.97456
sara1524,-25.274398 133.775136
noruegaencastellano,40.463667 -3.74922
rafer,37.7749295 -122.4194155
michaelteresa7978,37.09024 -95.712891
rekesh7739,37.4282724 -121.9066238
elly4945,51.5073346 -0.1276831
daniel9299,-33.873651 151.2068896
inflowinventory,43.653226 -79.3831843
seth8359,39.737567 -104.9847179
janet5047,43.653226 -79.3831843
dianne2938,34.0522342 -118.2436849
marianafragafund,37.7749295 -122.4194155
jensdamsgaardvanar,59.9138688 10.7522454
barbara6297,35.9617389 -91.7556996
madge6572,37.9735346 -122.5310874
grace7215,37.09024 -95.712891
georgina1818,37.4731315 -84.8157827
jurgen2373,37.8043637 -122.2711137
debra1764,-37.8136111 144.9630556
steve63102753,56.130366 -106.346771
esther6526,56.130366 -106.346771
petra5553,51.165691 10.451526
barrye5637,47.6062095 -122.3320708
bill6710,-25.274398 133.775136
alan5505,37.3393857 -121.8949555
tom5659,40.0362184 -75.5138118
lily2669,45.5234515 -122.6762071
jill8332,38.6270025 -90.1994042
ashley8715,37.7749295 -122.4194155
rob6616,21.3069444 -157.8583333
joe19,51.165691 10.451526
arild7227,60.472024 8.468946
jonbeazles,37.6818745 -121.7680088
jennifer7529,26.2517482 -80.1789351
maliwat,40.7143528 -74.0059731
torjus,58.150937 7.9961926
giselle7816,43.653226 -79.3831843
ryan4685,38.6270025 -90.1994042
deborah9847,38.6270025 -90.1994042
kyle9296,22.396428 114.109497
dom831,49.261226 -123.1139268
myla4307,49.261226 -123.1139268
camille5696,41.8781136 -87.6297982
gijs6841,52.3702157 4.8951679
lisa5060,37.09024 -95.712891
chris55064116,37.09024 -95.712891
christine20586520,49.261226 -123.1139268
ron6160,49.261226 -123.1139268
gill8357,37.09024 -95.712891
theeatons4571,52.3702157 4.8951679
eun8532,42.3584308 -71.0597732
ari1248,43.0389025 -87.9064736
rob1470,47.3661111 -122.0447222
angela8868,37.09024 -95.712891
bjones,37.8043637 -122.2711137
gordon3036,48.4284207 -123.3656444
shipw,-33.873651 151.2068896
caroline39281557, 
jennifer62868413,39.737567 -104.9847179
kirstee3879,-25.274398 133.775136
brett5879,37.09024 -95.712891
ryan3637,40.4406248 -79.9958864
whalen3947,39.9611755 -82.9987942
lyne3187,45.4215296 -75.6971931
anne63,59.9138688 10.7522454
olaf8046,51.165691 10.451526
sally9372,55.378051 -3.435973
jerry8163,52.0901422 5.1096649
nathan1434,55.378051 -3.435973
marilyn1051,37.09024 -95.712891
david15853457,37.09024 -95.712891
operationgroundswell,43.653226 -79.3831843
adworx2834,25.271139 55.307485
jehiah,40.7143528 -74.0059731
chelsea6004,37.09024 -95.712891
ron2604,39.0437567 -77.4874416
daria5349,39.1531627 -77.066923
sarah30533480,43.1319444 -71.5491667
rietta7229,29.7601927 -95.3693896
mark9580,47.6062095 -122.3320708
elizabeth9662,29.4241219 -98.4936282
marjean4833,43.8041334 -120.5542012
laumontreal,45.5086699 -73.5539925
melissadishart,38.8951118 -77.0363658
stephen4916,51.5073346 -0.1276831
maryann2472,37.7749295 -122.4194155
lisa2226,47.6062095 -122.3320708
pr1199,56.130366 -106.346771
adam8793,-33.873651 151.2068896
gianna5909,56.130366 -106.346771
anders5148,59.9138688 10.7522454
ayesha7872,37.7749295 -122.4194155
javier4520,37.7749295 -122.4194155
robyn8653,37.3860517 -122.0838511
kelsi4144,34.0522342 -118.2436849
charles2350,40.4172871 -82.907123
ellie4715,37.09024 -95.712891
cana6161,36.5297156 -6.2926926
filip9235,40.7143528 -74.0059731
samir7388,29.7601927 -95.3693896
john4668,40.7143528 -74.0059731
jeffreyf,37.09024 -95.712891
karl1635,45.4562158 -123.8440137
hossein4874,43.653226 -79.3831843
jan7206,37.09024 -95.712891
austin8918,35.772096 -78.6386145
chris57094892,37.09024 -95.712891
brian6282,37.7749295 -122.4194155
michael6124,40.7143528 -74.0059731
sandra1807,47.6062095 -122.3320708
munaiba7149,-33.9547493 150.9453992
tomoyuki9373,32.9481789 -96.7297205
tricia5825,37.09024 -95.712891
camelia9833,22.396428 114.109497
josgrevar,40.7143528 -74.0059731
laura0108,1.352083 103.819836
winter,45.5234515 -122.6762071
fp6016,-37.8136111 144.9630556
michael12991669,-37.8136111 144.9630556
aaron9306,47.6814875 -122.2087353
andrew3831,51.5073346 -0.1276831
kobe5325,45.5234515 -122.6762071
maurice2471,43.653226 -79.3831843
adam9111,39.9611755 -82.9987942
jack9270,37.09024 -95.712891
henrik5036,60.449249 22.259239
mhill,56.130366 -106.346771
allanandeffie1497,-34.9287264 138.5999453
aleksandra7433,59.9138688 10.7522454
aino6024,61.92411 25.748151
jill9430,42.3584308 -71.0597732
amber2151,42.2808256 -83.7430378
ed9661,27.277067 -82.551526
julia2639,37.7749295 -122.4194155
esa4092,60.1665856 24.9435553
abianna8267,30.267153 -97.7430608
james2343,38.4404674 -122.7144314
christine65647231,24.4666667 54.3666667
elies3324,52.132633 5.291266
tricia6973,45.5234515 -122.6762071
christopher5175,37.3393857 -121.8949555
alec1107,37.3393857 -121.8949555
susan3688,40.7143528 -74.0059731
ville8721,60.1665856 24.9435553
rita9769,40.7143528 -74.0059731
emily2306,37.09024 -95.712891
leah8147,43.653226 -79.3831843
wil,37.7749295 -122.4194155
bathtubdreamer,37.7749295 -122.4194155
richard4986,43.653226 -79.3831843
ellen11908048,37.09024 -95.712891
sverre9751,59.9138688 10.7522454
vicky7746,37.2358078 -121.9623751
rob4429,49.8352557 -124.5247596
william7707,41.8781136 -87.6297982
nicole8636,37.09024 -95.712891
dan1954,40.7143528 -74.0059731
dorothy9428,48.9883827 -123.0568693
tricia1803,39.737567 -104.9847179
ignacio5084,37.09024 -95.712891
joy3410,40.7143528 -74.0059731
daniel86847936,45.5086699 -73.5539925
shy4998,32.066158 34.777819
constance8654,37.7749295 -122.4194155
mish5774,37.09024 -95.712891
fredric4232,36.6002378 -121.8946761
anja1219,48.1366069 11.5770851
tomhein,41.5067003 -90.5151342
mateusz7321,60.128161 18.643501
harley4512,40.9293759 -73.1025502
vicky5420,40.0149856 -105.2705456
lin7883,59.9138688 10.7522454
cheryl7188,40.654813 -76.1007713
matthew8320,-37.8136111 144.9630556
norm9502,-33.858935 151.2784079
jesse2012,37.09024 -95.712891
robert8622,35.0844909 -106.6511367
ianines3560,43.653226 -79.3831843
familylawcenter6107,38.5815719 -121.4943996
lorenzo9976,51.5073346 -0.1276831
gao,40.7143528 -74.0059731
marcus2210,37.7749295 -122.4194155
alisa8304,56.130366 -106.346771
william7228,40.7143528 -74.0059731
interstar,51.5073346 -0.1276831
bluma3309,37.09024 -95.712891
ellenbeth2495,37.09024 -95.712891
jacqueline2370,45.5234515 -122.6762071
ae6692,52.132633 5.291266
sharon7696,27.7730556 -82.64
dinah4696,39.9020565 -75.3499123
jessegross,37.7749295 -122.4194155
sHu,32.7153292 -117.1572551
nicolas2589,29.7601927 -95.3693896
goji2296,40.7143528 -74.0059731
julius7351,38.6270025 -90.1994042
misspinkkate,40.7143528 -74.0059731
jackie7015,34.0522342 -118.2436849
bkonash,40.7143528 -74.0059731
daveandsandy9568,39.1434406 -77.2013705
janice2384,47.6062095 -122.3320708
michael56373769,38.6270025 -90.1994042
elizabeth16744106,47.8106521 -122.3773552
danielle2293,37.09024 -95.712891
kalkidan6059,37.09024 -95.712891
kristi7139,32.2217429 -110.926479
hannah3898,40.7143528 -74.0059731
rose4671,37.7749295 -122.4194155
elizabeth3931,41.8781136 -87.6297982
heather71145942,37.09024 -95.712891
kim1674,40.7143528 -74.0059731
deaton6417,30.267153 -97.7430608
harvey4732,40.7143528 -74.0059731
jonathan77942994,37.8043637 -122.2711137
edward1783,37.09024 -95.712891
lisa32481333,37.09024 -95.712891
marie3688,40.7891424 -73.1349605
spoiledrottensoap,39.952335 -75.163789
vinaytx,29.7601927 -95.3693896
martha8506,37.09024 -95.712891
bill6242,30.267153 -97.7430608
kelly6234,34.0522342 -118.2436849
karen4968,29.7601927 -95.3693896
susan6331,32.2217429 -110.926479
sue5425,40.7143528 -74.0059731
barbara4950,29.7601927 -95.3693896
louise6179,32.7153292 -117.1572551
kati2163,45.5234515 -122.6762071
daniel2221,41.8781136 -87.6297982
paul5001,47.6062095 -122.3320708
leigh7163,21.3069444 -157.8583333
bhargavi1677,37.5482697 -121.9885719
ryan6702,34.0522342 -118.2436849
andrew2484,30.267153 -97.7430608
graham65462203,43.653226 -79.3831843
joan9892,43.7844397 -88.7878678
dennis4148,37.8043637 -122.2711137
susie6430,45.5234515 -122.6762071
sheila4245,41.0814447 -81.5190053
gregcoombe,37.7749295 -122.4194155
philip7072,38.8951118 -77.0363658
carlee3439,47.6062095 -122.3320708
karen9447,44.983334 -93.26667
paulo3848,37.09024 -95.712891
jdale7947,39.5444444 -104.9680556
369,37.09024 -95.712891
kathryn9914,51.5073346 -0.1276831
daveandmaura6412,40.7143528 -74.0059731
ginamarie2215,61.2180556 -149.9002778
colleen2352,32.7153292 -117.1572551
rhea3224,28.5383355 -81.3792365
carrollfamily7642,36.778261 -119.4179324
nancy4538,37.8715926 -122.272747
dave6774,34.0522342 -118.2436849
dave8629,47.6062095 -122.3320708
anne9920,38.8951118 -77.0363658
manuelmunozjr,37.09024 -95.712891
brian92952987,-27.4709331 153.0235024
christopher2893,43.653226 -79.3831843
tanja1707,34.2694474 -118.781482
tim9568,-25.274398 133.775136
cynthia4316,56.130366 -106.346771
john5633,43.7844397 -88.7878678
hopkins2007,41.8781136 -87.6297982
alex7559,-33.873651 151.2068896
alfredo6840,37.09024 -95.712891
james33027248,-33.873651 151.2068896
suzanna8984,34.0522342 -118.2436849
mel2270,39.737567 -104.9847179
anne6472,-33.873651 151.2068896
chompol9286,-33.873651 151.2068896
sunny8389,43.653226 -79.3831843
charles2752,38.8951118 -77.0363658
laurelandpaul2804,43.0730517 -89.4012302
angel9583, 
cambridgeMA,42.3736158 -71.1097335
socheateat,34.0522342 -118.2436849
paul6095,-37.8136111 144.9630556
rossanddeidra5072,51.045113 -114.057141
michael6432,49.261226 -123.1139268
mfmc,37.8715926 -122.272747
tom6383,43.653226 -79.3831843
gunnar5425,45.5234515 -122.6762071
allan2035,37.09024 -95.712891
bethg,40.7143528 -74.0059731
martine1174,43.653226 -79.3831843
kathy5785,41.8781136 -87.6297982
vclav4790,50.0755381 14.4378005
dagfinna2339,59.9138688 10.7522454
vadim8463,59.9138688 10.7522454
saskia8053,48.856614 2.3522219
donna9597,48.4284207 -123.3656444
najib1012,52.2607729 4.7589389
kiwi, 
johnoslo,59.9138688 10.7522454
moyraturkington,43.653226 -79.3831843
michael3564,39.7728846 -75.0518583
patric4991,46.818188 8.227512
queenie5421,43.653226 -79.3831843
AndrewR,59.9138688 10.7522454
emily6584,34.0522342 -118.2436849
jacquelinel1334,37.09024 -95.712891
shaun2813,56.130366 -106.346771
g34234,40.7143528 -74.0059731
grainne3542,53.41291 -8.24389
brittany9385,41.8781136 -87.6297982
harvey8507,42.4048018 -82.1910376
jo7721,-37.8136111 144.9630556
caseycavalier,32.802955 -96.769923
renee6308,40.7143528 -74.0059731
cary5341,40.7891424 -73.1349605
caleb1047,32.7153292 -117.1572551
anna2686,37.7749295 -122.4194155
stella9434,37.7749295 -122.4194155
vincent2057,48.856614 2.3522219
megan222,43.653226 -79.3831843
michael6348,44.9597376 -93.3702186
scott4273,41.8781136 -87.6297982
